t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),country,state,city
13,2020-04-28,2020-05-04,2.2084705614347553,0.26781639399595975,1.7149638055693504,1.7871729409404817,2.6666665096026323,2.197654210345518,2.6666665096026323,2.6666665096026323,2.76343425870872,Brazil,AP,Laranjal do Jari
14,2020-04-29,2020-05-05,1.7237499461175356,0.2207035648853868,1.3185321245135886,1.3774848424416248,2.102116765414956,1.714339752948818,2.102116765414956,2.102116765414956,2.18243396882388,Brazil,AP,Laranjal do Jari
15,2020-04-30,2020-05-06,1.459036797215983,0.18836084057071034,1.1133987845866946,1.1636382259001405,1.7820597331754389,1.4509390917033222,1.7820597331754389,1.7820597331754389,1.8506836460988105,Brazil,AP,Laranjal do Jari
1,2020-04-06,2020-04-12,3.6234551346105297,0.6615493711113684,2.4447299633974167,2.6081604968909238,4.775831296824673,3.5832750196629615,4.775831296824673,4.775831296824673,5.030423128913528,Brazil,AP,Santana
2,2020-04-07,2020-04-13,2.487127837830396,0.46184804493547515,1.6656685469696888,1.7792378452142719,3.292348475119016,2.4585993157887396,3.292348475119016,3.292348475119016,3.470640752625596,Brazil,AP,Santana
3,2020-04-08,2020-04-14,2.5094420650394675,0.40183232495559534,1.7844586216113798,1.887034304611084,3.204909074583812,2.4880267379009626,3.204909074583812,3.204909074583812,3.3560872111028517,Brazil,AP,Santana
4,2020-04-09,2020-04-15,1.696242117268492,0.29527785170742904,1.1676150244280037,1.241479038543503,2.2093529789227806,1.6791394674632438,2.2093529789227806,2.2093529789227806,2.322024492170915,Brazil,AP,Santana
5,2020-04-10,2020-04-16,1.5714537186439217,0.25834539994229855,1.106448440470627,1.1719908434167938,2.0191368158310867,1.5573193764408384,2.0191368158310867,2.0191368158310867,2.1167555698717155,Brazil,AP,Santana
6,2020-04-11,2020-04-17,1.2216574629684553,0.21266326753433346,0.8409327854466794,0.894130688723788,1.591207132257156,1.2093398937025992,1.591207132257156,1.591207132257156,1.6723547429798447,Brazil,AP,Santana
7,2020-04-12,2020-04-18,1.348828081710264,0.2132684455100069,0.9636225568026433,1.0182215243332855,1.7177236929306208,1.3376046522063072,1.7177236929306208,1.7177236929306208,1.7977950808626952,Brazil,AP,Santana
8,2020-04-13,2020-04-19,0.9548475882601809,0.1743305210231687,0.6442316581210638,0.6872986328612168,1.2585200661524645,0.944259383238063,1.2585200661524645,1.2585200661524645,1.3256097327358245,Brazil,AP,Santana
9,2020-04-14,2020-04-20,0.9132620504979116,0.16673807532370946,0.616174070422426,0.6573653915751551,1.203708979672246,0.9031349831538856,1.203708979672246,1.203708979672246,1.2678767560005924,Brazil,AP,Santana
10,2020-04-15,2020-04-21,0.6305352733117731,0.13759407706146995,0.39031127213879424,0.4225194271783536,0.8726013329783313,0.6205555124934939,0.8726013329783313,0.8726013329783313,0.9274386572866791,Brazil,AP,Santana
11,2020-04-16,2020-04-22,0.5823502469531274,0.13360030927445463,0.3506128903697551,0.3813459963893029,0.8181031069741704,0.572166055708512,0.8181031069741704,0.8181031069741704,0.8719242219504363,Brazil,AP,Santana
12,2020-04-17,2020-04-23,0.7177374784876938,0.15302214456884586,0.44980225654139305,0.4858997429665415,0.9865772507342352,0.7068924485438024,0.9865772507342352,0.9865772507342352,1.047268069786849,Brazil,AP,Santana
13,2020-04-18,2020-04-24,1.5065885757152255,0.23247166424747603,1.0858165277268503,1.145657687493741,1.9082529860087174,1.4946485410945711,1.9082529860087174,1.9082529860087174,1.9951942469550616,Brazil,AP,Santana
14,2020-04-19,2020-04-25,1.7075001529600367,0.25741533349285883,1.2406722250962574,1.30727054774682,2.1517995088942765,1.6945821122705447,2.1517995088942765,2.1517995088942765,2.2477189663814814,Brazil,AP,Santana
15,2020-04-20,2020-04-26,2.190003632079612,0.28756156487821016,1.6629615748825155,1.7394247884164087,2.683474885711907,2.1774303448668655,2.683474885711907,2.683474885711907,2.788482968999526,Brazil,AP,Santana
16,2020-04-21,2020-04-27,1.9466914522444587,0.25561311047273283,1.478204435743645,1.546172489319988,2.385337424014894,1.9355150731804542,2.385337424014894,2.385337424014894,2.478678976128426,Brazil,AP,Santana
17,2020-04-22,2020-04-28,1.6228727822964086,0.2149547511551768,1.2291479970453518,1.2862136794235917,1.9918738213829263,1.6133922281314481,1.9918738213829263,1.9918738213829263,2.0704627472139476,Brazil,AP,Santana
18,2020-04-23,2020-04-29,1.5839186813576298,0.19646093325308264,1.2224349988056382,1.2752035635267351,1.9203177046283377,1.575803468375931,1.9203177046283377,1.9203177046283377,1.9915114292470388,Brazil,AP,Santana
19,2020-04-24,2020-04-30,1.3203896870766796,0.1690585758288709,1.0099934872852703,1.055151174426983,1.610218062275512,1.3131814942402653,1.610218062275512,1.610218062275512,1.6717409109432335,Brazil,AP,Santana
20,2020-04-25,2020-05-01,0.9257950340503818,0.13504108477055193,0.6802393686595491,0.7154205988377119,1.1585404093056433,0.9192374547932197,1.1585404093056433,1.1585404093056433,1.2086067771646831,Brazil,AP,Santana
21,2020-04-26,2020-05-02,0.9056011690990752,0.12937159558558217,0.6699687303047006,0.7038165298534108,1.128376604272368,0.8994481229400554,1.128376604272368,1.128376604272368,1.1761917708002245,Brazil,AP,Santana
22,2020-04-27,2020-05-03,1.914043916922824,0.186791559815168,1.565498293701524,1.617506055115796,2.23129795318042,1.9079710282834763,2.23129795318042,2.23129795318042,2.297097096281048,Brazil,AP,Santana
23,2020-04-28,2020-05-04,2.7202261432514137,0.2228496087581958,2.300989163670375,2.36433982070743,3.0968631400213735,2.7141430523763317,3.0968631400213735,3.0968631400213735,3.174029887062974,Brazil,AP,Santana
24,2020-04-29,2020-05-05,3.295607672494441,0.2330346533351234,2.8546699107736004,2.9218937877827087,3.688052488602083,3.2901166234729553,3.688052488602083,3.688052488602083,3.76774863760283,Brazil,AP,Santana
25,2020-04-30,2020-05-06,2.6974477719695966,0.18794009170585851,2.3416467636574883,2.3959351845441192,3.0138451634627437,2.693084227582309,3.0138451634627437,3.0138451634627437,3.078044919248553,Brazil,AP,Santana
1,2020-03-21,2020-03-27,2.4734092597395314,1.4280235019267313,0.5100764525042312,0.6741618656750467,5.1906914139157525,2.20468184702195,5.1906914139157525,5.1906914139157525,5.95653645869148,Brazil,AP,Macapá
2,2020-03-22,2020-03-28,2.744586664066522,1.372293332033261,0.747807492520672,0.9374948126470842,5.320145576079123,2.5195722402345746,5.320145576079123,5.320145576079123,6.015635186861085,Brazil,AP,Macapá
3,2020-03-23,2020-03-29,4.704971313427664,1.6634585605064391,2.03127266412439,2.3412071266074657,7.73268728326568,4.510449827810923,7.73268728326568,7.73268728326568,8.482284229961206,Brazil,AP,Macapá
4,2020-03-24,2020-03-30,3.877081703516801,1.3707553818855107,1.6738486924361522,1.9292468986596516,6.3720389323957844,3.7167883366532863,6.3720389323957844,6.3720389323957844,6.989736345077355,Brazil,AP,Macapá
5,2020-03-25,2020-03-31,3.4976083792034283,1.1060408841572735,1.67723916851302,1.8975944426724523,5.493069655519433,3.3817377252550798,5.493069655519433,5.493069655519433,5.975595170872736,Brazil,AP,Macapá
6,2020-03-26,2020-04-01,2.5300896153781123,0.8000845868934212,1.2132763141786254,1.3726762613423926,3.973560497686012,2.4462714440742808,3.973560497686012,3.973560497686012,4.322608379321178,Brazil,AP,Macapá
7,2020-03-27,2020-04-02,2.1217507378807197,0.6397319178372779,1.0591703237278294,1.189917797115097,3.2717819254079523,2.057813207494245,3.2717819254079523,3.2717819254079523,3.547250136549124,Brazil,AP,Macapá
8,2020-03-28,2020-04-03,2.6669900081683244,0.6468400885967593,1.5536199614158759,1.6993652998391138,3.812412592408819,2.614882307773245,3.812412592408819,3.812412592408819,4.076258527938626,Brazil,AP,Macapá
9,2020-03-29,2020-04-04,3.3151251483631947,0.663025029672639,2.145374202444245,2.304956900400084,4.475737636555531,3.2710297891942752,4.475737636555531,4.475737636555531,4.73533770334221,Brazil,AP,Macapá
10,2020-03-30,2020-04-05,2.3731230523980402,0.5059515347712751,1.4872235824554887,1.6065761030311767,3.2620133222275896,2.337265108044871,3.2620133222275896,3.2620133222275896,3.462681095723475,Brazil,AP,Macapá
11,2020-03-31,2020-04-06,2.333197819632686,0.44093294216187306,1.550393006784854,1.6582902533407857,3.102666635003584,2.3054812094320316,3.102666635003584,3.102666635003584,3.2734417467290373,Brazil,AP,Macapá
12,2020-04-01,2020-04-07,2.5439133952124013,0.4126772462049389,1.800224524492024,1.9052511091493045,3.2585847050545738,2.5216334997814407,3.2585847050545738,3.2585847050545738,3.414174528770589,Brazil,AP,Macapá
13,2020-04-02,2020-04-08,4.708977703489233,0.5107603445378818,3.761364138004731,3.9015051850156537,5.579401065932423,4.690524053916813,5.579401065932423,5.579401065932423,5.761446173814257,Brazil,AP,Macapá
14,2020-04-03,2020-04-09,3.778514616785434,0.4074477097177008,3.0223239682171736,3.134214226420455,4.472740199777817,3.7638793457579673,4.472740199777817,4.472740199777817,4.617864026056874,Brazil,AP,Macapá
15,2020-04-04,2020-04-10,3.9379857770206335,0.3480720558934332,3.2853672003344117,3.3834746983061046,4.527463312303117,3.92773536704172,4.527463312303117,4.527463312303117,4.648850819649018,Brazil,AP,Macapá
16,2020-04-05,2020-04-11,3.1271167203024026,0.2605930600252002,2.637232630313415,2.711175454096951,3.5677405103549678,3.119881010634858,3.5677405103549678,3.5677405103549678,3.6581171333204674,Brazil,AP,Macapá
17,2020-04-06,2020-04-12,2.777737284412771,0.20937982587677006,2.3825071241513522,2.4425413268601566,3.130872987511415,2.7724781933553597,3.130872987511415,3.130872987511415,3.202852274892079,Brazil,AP,Macapá
18,2020-04-07,2020-04-13,2.1198321024605353,0.1593363379847347,1.8190321590221306,1.8647304147870694,2.3885471941723853,2.1158412909310496,2.3885471941723853,2.3885471941723853,2.443309876021223,Brazil,AP,Macapá
19,2020-04-08,2020-04-14,2.0396038162052887,0.1390998257414383,1.7760665032297085,1.8163237388044884,2.2736676345298754,2.036442512799827,2.2736676345298754,2.2736676345298754,2.3211054979815477,Brazil,AP,Macapá
20,2020-04-09,2020-04-15,1.5468015484574151,0.11048582488981537,1.337822183884072,1.36966449381565,1.7329093785047607,1.5441717304096327,1.7329093785047607,1.7329093785047607,1.7707249867109374,Brazil,AP,Macapá
21,2020-04-10,2020-04-16,1.4026148199289314,0.09748846910841685,1.2180374366820195,1.246204134583216,1.566727902797251,1.4003568286638368,1.566727902797251,1.566727902797251,1.6000233965556745,Brazil,AP,Macapá
22,2020-04-11,2020-04-17,1.0119094819559673,0.07830390663591104,0.8642538224130712,0.8866466843232985,1.1440596865570385,1.009890420828876,1.1440596865570385,1.1440596865570385,1.1710384291286566,Brazil,AP,Macapá
23,2020-04-12,2020-04-18,0.8897280947186175,0.070782966668919,0.7564041351997471,0.7765886541707614,1.0092681651702822,0.8878517368640839,1.0092681651702822,1.0092681651702822,1.0337143862532818,Brazil,AP,Macapá
24,2020-04-13,2020-04-19,0.7565429866200271,0.06440121581600267,0.635588821887164,0.6538194180705974,0.8654975207878614,0.7547163748911145,0.8654975207878614,0.8654975207878614,0.8878766819199769,Brazil,AP,Macapá
25,2020-04-14,2020-04-20,0.8224290051310271,0.06760324778704667,0.6952682371311316,0.7144791928429685,0.9366949189473178,0.8205774310512209,0.9366949189473178,0.9366949189473178,0.9601112151258309,Brazil,AP,Macapá
26,2020-04-15,2020-04-21,0.7299116077236991,0.06502569425551005,0.6080358619981666,0.6263470218559579,0.8400601090176013,0.7279815354314185,0.8400601090176013,0.8400601090176013,0.8627546916302502,Brazil,AP,Macapá
27,2020-04-16,2020-04-22,0.7062493523695492,0.06557360616279366,0.583587505187697,0.6019609191715081,0.8174571851226192,0.7042209402301619,0.8174571851226192,0.8174571851226192,0.8404372384216828,Brazil,AP,Macapá
28,2020-04-17,2020-04-23,0.9599601490929784,0.0786429996563185,0.8120125990621324,0.8343688676118274,1.0928742850997237,0.9578134434457745,1.0928742850997237,1.0928742850997237,1.1201062129226558,Brazil,AP,Macapá
29,2020-04-18,2020-04-24,1.3837202586746615,0.0973582176597056,1.199470235984477,1.2275681151549744,1.5476590756266535,1.3814375629769227,1.5476590756266535,1.5476590756266535,1.5809418397308035,Brazil,AP,Macapá
30,2020-04-19,2020-04-25,1.5165833369577988,0.10343012511404605,1.3206255267449307,1.3505595032258566,1.6906256111658484,1.5142326941370223,1.6906256111658484,1.6906256111658484,1.7258988699625188,Brazil,AP,Macapá
31,2020-04-20,2020-04-26,2.0059573333702154,0.11659390171256794,1.7839223583133694,1.8181067531163544,2.201512016300004,2.0036988252116066,2.201512016300004,2.201512016300004,2.2408266754871677,Brazil,AP,Macapá
32,2020-04-21,2020-04-27,1.8441650326130474,0.10665081753701337,1.641034988297698,1.672315855538918,2.023025879797512,1.8421095152347122,2.023025879797512,2.023025879797512,2.0589759184451264,Brazil,AP,Macapá
33,2020-04-22,2020-04-28,1.7317967961695,0.09635975135815152,1.5480635465583577,1.5764052696778128,1.8932835953753044,1.7300099244331644,1.8932835953753044,1.8932835953753044,1.925684292838034,Brazil,AP,Macapá
34,2020-04-23,2020-04-29,1.785420668595858,0.09099346292845666,1.611508939177983,1.638432197850637,1.9376813201640157,1.783875087993505,1.9376813201640157,1.9376813201640157,1.9681155166278557,Brazil,AP,Macapá
35,2020-04-24,2020-04-30,1.5368305172400647,0.07915079853717577,1.3855941936146485,1.4089974282361408,1.6692980092479475,1.5354719065287894,1.6692980092479475,1.6692980092479475,1.695787454516363,Brazil,AP,Macapá
36,2020-04-25,2020-05-01,1.245137482800605,0.0670359486314106,1.1172004828006676,1.1369627781735363,1.3574151881368701,1.2439346582748314,1.3574151881368701,1.3574151881368701,1.3799097847998114,Brazil,AP,Macapá
37,2020-04-26,2020-05-02,1.145885408735678,0.06116283832434392,1.0291298668140803,1.0471713802211338,1.248310844564761,1.1447973823844322,1.248310844564761,1.248310844564761,1.2688238918949468,Brazil,AP,Macapá
38,2020-04-27,2020-05-03,1.4225417440154307,0.06603984255647963,1.2960338480441744,1.3156865533638595,1.53288245735102,1.421519933726165,1.53288245735102,1.53288245735102,1.5548563453879467,Brazil,AP,Macapá
39,2020-04-28,2020-05-04,1.7915503005184952,0.07265695894433874,1.6519563985827412,1.6737387354780604,1.912711969697497,1.7905681867133336,1.912711969697497,1.912711969697497,1.936725358218675,Brazil,AP,Macapá
40,2020-04-29,2020-05-05,1.8845893236593023,0.07221761979723923,1.7456844805324245,1.7673958891793702,2.0049291053053535,1.8836669422385806,2.0049291053053535,2.0049291053053535,2.028735887086374,Brazil,AP,Macapá
41,2020-04-30,2020-05-06,1.6371443928110985,0.06358141967171162,1.5148821350862265,1.5339847960000184,1.7431114235586176,1.6363213671783834,1.7431114235586176,1.7431114235586176,1.7640837482020817,Brazil,AP,Macapá
2020-03-19,2020-03-25,2.7347780051529713,1.0336489275148686,1.099522595973104,1.283515584882495,4.6266175940797405,2.605710967690218,4.6266175940797405,4.6266175940797405,5.102108902235814,Brazil,PA,
2020-03-20,2020-03-26,3.9071905594085967,1.0836596849966558,2.0804144173480674,2.311126746684108,5.843524872037777,3.8074757679022495,5.843524872037777,5.843524872037777,6.300069785421337,Brazil,PA,
2020-03-21,2020-03-27,3.5989802370123805,0.9292527014185714,2.0143219182649954,2.218490713460683,5.251268683871527,3.5193265886945793,5.251268683871527,5.251268683871527,5.635912146159655,Brazil,PA,
2020-03-22,2020-03-28,3.0546617626300447,0.7408642998740645,1.7794530445411085,1.946383820809297,4.366582152063877,2.9949797242842204,4.366582152063877,4.366582152063877,4.6687805435163385,Brazil,PA,
2020-03-23,2020-03-29,2.2626177884753145,0.5487654195461859,1.318058241862011,1.4417054974924342,3.2343700284485877,2.2184107200313563,3.2343700284485877,3.2343700284485877,3.4582113271854573,Brazil,PA,
2020-03-24,2020-03-30,2.274009525662914,0.4848204598708152,1.4251096629299669,1.5394774233487682,3.1257752774720773,2.239649188997101,3.1257752774720773,3.1257752774720773,3.3180621578182516,Brazil,PA,
2020-03-25,2020-03-31,2.556954292175831,0.4668338481114526,1.7251663235487495,1.840493928987343,3.3701486231969264,2.5286004935061683,3.3701486231969264,3.3701486231969264,3.5498057884242473,Brazil,PA,
2020-03-26,2020-04-01,2.497968205762755,0.42223369145539025,1.7399263810486543,1.8463295936489739,3.2306303252153183,2.474218733210705,3.2306303252153183,3.2306303252153183,3.390927041685326,Brazil,PA,
2020-03-27,2020-04-02,2.160532235499257,0.3551893115566575,1.5212140797996618,1.6113258487160722,2.7760347802357868,2.141099463413744,2.7760347802357868,2.7760347802357868,2.910247110126135,Brazil,PA,
2020-03-28,2020-04-03,2.8532408252195487,0.3683518066264807,2.177323336186098,2.275569813084599,3.484933069116647,2.83740523834236,3.484933069116647,3.484933069116647,3.6191315693278043,Brazil,PA,
2020-03-29,2020-04-04,2.553334903501538,0.3167022170731754,1.970609972878746,2.0556748311292776,3.0956224449835914,2.5402528830674083,3.0956224449835914,3.0956224449835914,3.2103893355561524,Brazil,PA,
2020-03-30,2020-04-05,2.1086535809044364,0.2576130363190283,1.6341775619061432,1.7035494974443808,2.549513686321587,2.098172096468958,2.549513686321587,2.549513686321587,2.642683710289985,Brazil,PA,
2020-03-31,2020-04-06,2.477709170420928,0.25028642231610476,2.011524070798241,2.080891046141311,2.9032585830431623,2.4692867032537578,2.9032585830431623,2.9032585830431623,2.9917522594338557,Brazil,PA,
2020-04-01,2020-04-07,2.5396035949258793,0.23087305408417086,2.1072957229141553,2.1721522762530094,2.9309086999734397,2.532610878454951,2.9309086999734397,2.9309086999734397,3.011646334231618,Brazil,PA,
2020-04-02,2020-04-08,2.156802046667601,0.1929102396143772,1.7953030277846331,1.8496007124999225,2.4836136380928986,2.1510533091361266,2.4836136380928986,2.4836136380928986,2.5509673537293653,Brazil,PA,
2020-04-03,2020-04-09,1.694662955095125,0.15406026864501138,1.40618638443739,1.4494647915707346,1.9557786138493651,1.6899967553848856,1.9557786138493651,1.9557786138493651,2.0096543754574863,Brazil,PA,
2020-04-04,2020-04-10,1.6725201752834153,0.13986316331564153,1.4096336310002624,1.4493043532543644,1.9090295832122965,1.6686231465849157,1.9090295832122965,1.9090295832122965,1.95755124985997,Brazil,PA,
2020-04-05,2020-04-11,1.597867407089577,0.1279317789612878,1.3569635275056025,1.3934203174487538,1.8139567414159117,1.594454460489955,1.8139567414159117,1.8139567414159117,1.8581652056957467,Brazil,PA,
2020-04-06,2020-04-12,1.597201814578271,0.12108355708324617,1.3686925514235222,1.4033905254176264,1.8014470064717347,1.5941430852431588,1.8014470064717347,1.8014470064717347,1.8430923191048576,Brazil,PA,
2020-04-07,2020-04-13,1.5571804521529269,0.11356905670698714,1.342535104016479,1.37520204177278,1.748574016566076,1.5544203658736455,1.748574016566076,1.748574016566076,1.787510086546877,Brazil,PA,
2020-04-08,2020-04-14,1.7300026593876199,0.11382581820289923,1.5140840123415373,1.5471292196694684,1.9213895272536197,1.727506904475756,1.9213895272536197,1.9213895272536197,1.960103698674001,Brazil,PA,
2020-04-09,2020-04-15,2.1875923992297714,0.12172089712200347,1.9555019708237695,1.991303017583026,2.3915812825098084,2.1853352365895287,2.3915812825098084,2.3915812825098084,2.4325095944549435,Brazil,PA,
2020-04-10,2020-04-16,2.337007174510548,0.11849096733998975,2.110510686237481,2.145581640888507,2.535262721308849,2.335004903022415,2.535262721308849,2.535262721308849,2.5748820366453224,Brazil,PA,
2020-04-11,2020-04-17,2.092374590574478,0.10320922726155018,1.8949524343023672,1.9255536729995268,2.264983287299506,2.090677856886354,2.264983287299506,2.264983287299506,2.2994388478337866,Brazil,PA,
2020-04-12,2020-04-18,1.7029701729687667,0.08462126823139417,1.5411333893050845,1.5662117703698644,1.8445089895222564,1.7015687566962236,1.8445089895222564,1.8445089895222564,1.8727708410953692,Brazil,PA,
2020-04-13,2020-04-19,1.5109655716141344,0.07312074897835157,1.3710319642208961,1.3927377056538413,1.6332163740464143,1.5097862150959571,1.6332163740464143,1.6332163740464143,1.6576011663944157,Brazil,PA,
2020-04-14,2020-04-20,1.8420470190552467,0.07564380473390478,1.6967516163696417,1.719414885056847,1.9682108051965819,1.8410116830082752,1.9682108051965819,1.9682108051965819,1.993226025732229,Brazil,PA,
2020-04-15,2020-04-21,1.803040324011559,0.07110496928004967,1.6663517756000406,1.6876987940244872,1.9215699357716851,1.8021057081171101,1.9215699357716851,1.9215699357716851,1.9450401131057686,Brazil,PA,
2020-04-16,2020-04-22,1.7651678691564454,0.06629227082465412,1.6376113280684934,1.6575604304920515,1.8756059056414898,1.7643380523920542,1.8756059056414898,1.8756059056414898,1.8974401064559425,Brazil,PA,
2020-04-17,2020-04-23,1.5505242801617616,0.058149203590067686,1.4386333048379276,1.4561331000829398,1.6473948651315018,1.5497974189412984,1.6473948651315018,1.6473948651315018,1.666545874464178,Brazil,PA,
2020-04-18,2020-04-24,1.8313813100770788,0.0593242597002422,1.7169386076670685,1.7349062528457135,1.930041273300023,1.8307407828340378,1.930041273300023,1.930041273300023,1.9494640277574982,Brazil,PA,
2020-04-19,2020-04-25,1.9011981099667496,0.057193442124322105,1.790739431831356,1.8081115292271879,1.9962409002199104,1.900624626974811,1.9962409002199104,1.9962409002199104,2.014915807421159,Brazil,PA,
2020-04-20,2020-04-26,2.10812283768735,0.056625793119827204,1.9985859035333284,2.0158543962693463,2.202120646494025,2.107615855320854,2.202120646494025,2.202120646494025,2.2205408845932912,Brazil,PA,
2020-04-21,2020-04-27,1.734930912181338,0.04778861895578635,1.6425198778042065,1.6570810684479922,1.8142774067157974,1.734492153232053,1.8142774067157974,1.8142774067157974,1.82983535361207,Brazil,PA,
2020-04-22,2020-04-28,1.4530781577018939,0.040394462759527544,1.3749753650456789,1.3872796822409044,1.5201533896560535,1.452703863112863,1.5201533896560535,1.5201533896560535,1.5333080148973794,Brazil,PA,
2020-04-23,2020-04-29,1.3662244472569445,0.036618658882650194,1.2953872843060898,1.3065552405270882,1.427009585321292,1.365897300161628,1.427009585321292,1.427009585321292,1.4389207433205649,Brazil,PA,
2020-04-24,2020-04-30,1.5475647145870823,0.037174876775359,1.4755527534694555,1.486929358755449,1.6092154027900931,1.5472670589254038,1.6092154027900931,1.6092154027900931,1.6212682159751368,Brazil,PA,
2020-04-25,2020-05-01,1.4779108813898383,0.035020011711686075,1.4100622361166792,1.4207836969938308,1.5359815674470803,1.4776342836550933,1.5359815674470803,1.5359815674470803,1.5473313976511198,Brazil,PA,
2020-04-26,2020-05-02,1.514958728781384,0.03402040227582605,1.4490064886267424,1.4594378308130127,1.5713482626471973,1.514704078680869,1.5713482626471973,1.5713482626471973,1.5823581152584407,Brazil,PA,
2020-04-27,2020-05-03,1.2940220323757432,0.03007727325467585,1.2357365767044537,1.244949941753419,1.3438889893131896,1.2937890086774824,1.3438889893131896,1.3438889893131896,1.3536317334879067,Brazil,PA,
2020-04-28,2020-05-04,1.3104833501641917,0.02898618514204357,1.254281142723488,1.2631725866961192,1.3585230853099484,1.31026964413841,1.3585230853099484,1.3585230853099484,1.3679000238372503,Brazil,PA,
2020-04-29,2020-05-05,1.4591930618090978,0.02955261427544876,1.4018399602355227,1.410925975465351,1.5081406682435083,1.4589935598144828,1.5081406682435083,1.5081406682435083,1.517679910908427,Brazil,PA,
2020-04-30,2020-05-06,1.6569492942490118,0.03056394611655735,1.5975808215990073,1.606998628280113,1.7075409825667844,1.6567613713862561,1.7075409825667844,1.7075409825667844,1.7173857124573866,Brazil,PA,
1,2020-03-29,2020-04-04,1.8278923086208,1.2925150467045015,0.22136623866355318,0.32478128609297624,4.335636733152626,1.5339187771241627,4.335636733152626,4.335636733152626,5.092182050337563,Brazil,PA,Parauapebas
2,2020-03-30,2020-04-05,1.605861453000274,1.135515523062576,0.19447727198637976,0.2853306759554629,3.8089945841695685,1.3475963680133958,3.8089945841695685,3.8089945841695685,4.473643675686255,Brazil,PA,Parauapebas
3,2020-03-31,2020-04-06,1.4789973064086814,1.0458090247182168,0.17911343527685705,0.2627893585623205,3.50808142233369,1.24113533872688,3.50808142233369,3.50808142233369,4.120222783734181,Brazil,PA,Parauapebas
4,2020-04-01,2020-04-07,2.1881533653480854,1.2633309345119026,0.45124982925368473,0.5964114306427168,4.592054000412068,1.9504180248726553,4.592054000412068,4.592054000412068,5.26957487790633,Brazil,PA,Parauapebas
5,2020-04-02,2020-04-08,2.203154132534517,1.27199163148504,0.45434334808044885,0.6005000969857979,4.623534578537242,1.9637890102755364,4.623534578537242,4.623534578537242,5.305700163805734,Brazil,PA,Parauapebas
6,2020-04-03,2020-04-09,2.0796073205992704,1.2006618463567051,0.42886502527479464,0.566825706504523,4.364259501675728,1.8536651347144995,4.364259501675728,4.364259501675728,5.008171120947338,Brazil,PA,Parauapebas
7,2020-04-04,2020-04-10,4.365243391627356,1.6499069180734454,1.7550542446124708,2.0487432304932676,7.384991337537743,4.159227023461601,7.384991337537743,7.384991337537743,8.143968953561258,Brazil,PA,Parauapebas
8,2020-04-05,2020-04-11,3.8030645612327376,1.4374232927063997,1.5290291976682897,1.78489538290092,6.433913603688035,3.623580056357747,6.433913603688035,6.433913603688035,7.095146120482909,Brazil,PA,Parauapebas
9,2020-04-06,2020-04-12,3.6635854324081127,1.2211951441360376,1.675224547608835,1.9112630242941613,5.875841379834127,3.5288270303684834,5.875841379834127,5.875841379834127,6.416643377265869,Brazil,PA,Parauapebas
10,2020-04-07,2020-04-13,2.963693498663689,0.937202174241045,1.4212062302293036,1.6079239592082406,4.65454478053298,2.865510664406287,4.65454478053298,4.65454478053298,5.063412091491796,Brazil,PA,Parauapebas
11,2020-04-08,2020-04-14,2.0083763453414125,0.6694587817804709,0.9183575534476739,1.0477537697803798,3.2211343379210486,1.9345018330676529,3.2211343379210486,3.2211343379210486,3.5176018174418884,Brazil,PA,Parauapebas
12,2020-04-09,2020-04-15,2.299278943087873,0.6377052404536903,1.2242692005861302,1.3600373420901906,3.4387607892153618,2.2405994093055113,3.4387607892153618,3.4387607892153618,3.7074254703860667,Brazil,PA,Parauapebas
13,2020-04-10,2020-04-16,1.9471868319104597,0.5400524588739571,1.036794980122493,1.1517727378775502,2.9121780752089768,1.897492985138562,2.9121780752089768,2.9121780752089768,3.139701721675488,Brazil,PA,Parauapebas
14,2020-04-11,2020-04-17,1.0262882405831024,0.3628476871841613,0.44307841849306573,0.5106839516639143,1.686719322660558,0.9838575646171361,1.686719322660558,1.686719322660558,1.850227765182849,Brazil,PA,Parauapebas
15,2020-04-12,2020-04-18,0.8997041276239625,0.31809344485221547,0.3884283831926352,0.4476953365092517,1.478676532314721,0.8625069223994682,1.478676532314721,1.478676532314721,1.6220175692880068,Brazil,PA,Parauapebas
16,2020-04-13,2020-04-19,0.6438746778721772,0.2628607365142868,0.23629065886250328,0.28040900444910916,1.1281794942208179,0.6084788681442175,1.1281794942208179,1.1281794942208179,1.2521572598132455,Brazil,PA,Parauapebas
17,2020-04-14,2020-04-20,0.9909987784887055,0.3303329261629019,0.45314774583635653,0.5169960841342134,1.5894133595190993,0.9545466704988061,1.5894133595190993,1.5894133595190993,1.7357001402553227,Brazil,PA,Parauapebas
18,2020-04-15,2020-04-21,1.7744789267065781,0.4581684887553726,0.993162384945908,1.0938279070401804,2.5891405354700088,1.7352056573172001,2.5891405354700088,2.5891405354700088,2.7787891784679313,Brazil,PA,Parauapebas
19,2020-04-16,2020-04-22,2.104593331219213,0.5104388590345499,1.2260031721268212,1.341014726861703,3.00847700713746,2.063473747560941,3.00847700713746,3.00847700713746,3.216684909935977,Brazil,PA,Parauapebas
